"(선)낙지:중국(30미)","2014-01-02","26000"
"(선)낙지:중국(27미)","2014-01-02","20100"
"(선)낙지:중국(11미)","2014-01-02","26700"
"(선)낙지:중국(중)","2014-01-02","55000"
"(선)낙지:중국(8미)","2014-01-02","24200"
"(선)낙지:중국(21미)","2014-01-02","34100"
"(냉)낙지:중국(200/300)","2014-01-02","45000"
"(냉)낙지:중국(중)","2014-01-02","30000"
"(활)낙지:대부도(중)","2014-01-03","4200"
"(선)낙지:중국(14미)","2014-01-03","24700"
"(선)낙지:중국(8미)","2014-01-03","21300"
"(선)낙지:중국(16미)","2014-01-03","27100"
"(선)낙지:중국(21미)","2014-01-03","26200"
"(선)낙지:중국(15미)","2014-01-03","26300"
"(선)낙지:중국(11미)","2014-01-03","22800"
"(선)낙지:중국(17미)","2014-01-03","26600"
"(선)낙지:중국(10미)","2014-01-03","22600"
"(선)낙지:중국(7미)","2014-01-03","21300"
"(냉)낙지:중국(중)","2014-01-03","30000"
"(선)낙지:중국(11미)","2014-01-04","31100"
"(선)낙지:중국(10미)","2014-01-04","31300"
"(선)낙지:중국(21미)","2014-01-04","34100"
"(선)낙지:중국(16미)","2014-01-04","36300"
"(선)낙지:중국(18미)","2014-01-04","35500"
"(냉)낙지:중국(중)","2014-01-04","30000"
"(선)낙지:중국(12미)","2014-01-06","35600"
"(선)낙지:중국(16미)","2014-01-06","39800"
"(선)낙지:중국(11미)","2014-01-06","35600"
"(선)낙지:중국(11미)","2014-01-07","29600"
"(선)낙지:중국(15미)","2014-01-07","32200"
"(선)낙지:중국(16미)","2014-01-07","33100"
"(선)낙지:중국(8미)","2014-01-07","26400"
"(선)낙지:중국(25미)","2014-01-07","25000"
"(선)낙지:중국(21미)","2014-01-07","30000"
"(선)낙지:중국(7미)","2014-01-07","27200"
"(선)낙지:중국(17미)","2014-01-07","32600"
"(선)낙지:중국(10미)","2014-01-07","29500"
"(선)낙지:중국(23미)","2014-01-07","30000"
"(선)낙지:중국(14미)","2014-01-07","31000"
"(선)낙지:중국(13미)","2014-01-07","30300"
"(냉)낙지:중국(중)","2014-01-07","30000"
"(냉)낙지:중국(200/300)","2014-01-07","30000"
"(냉)낙지:중국(4미)","2014-01-07","25000"
"(선)낙지:중국(14미)","2014-01-08","32500"
"(선)낙지:중국(17미)","2014-01-08","35500"
"(선)낙지:중국(8미)","2014-01-08","28000"
"(선)낙지:중국(13미)","2014-01-08","33500"
"(선)낙지:중국(16미)","2014-01-08","36500"
"(선)낙지:중국(21미)","2014-01-08","35100"
"(선)낙지:중국(10미)","2014-01-08","27000"
"(선)낙지:중국(11미)","2014-01-08","32200"
"(선)낙지:중국(11미)","2014-01-09","31600"
"(선)낙지:중국(15미)","2014-01-09","36200"
"(선)낙지:중국(18미)","2014-01-09","29900"
"(선)낙지:중국(16미)","2014-01-09","35700"
"(선)낙지:중국(14미)","2014-01-09","27000"
"(선)낙지:중국(8미)","2014-01-09","27800"
"(선)낙지:중국(10미)","2014-01-09","31500"
"(선)낙지:중국(7미)","2014-01-09","27500"
"(선)낙지:중국(22미)","2014-01-09","30000"
"(냉)낙지:베트남(M)","2014-01-09","20000"
"(선)낙지:중국(7미)","2014-01-10","25800"
"(선)낙지:중국(17미)","2014-01-10","33500"
"(선)낙지:중국(8미)","2014-01-10","23500"
"(선)낙지:중국(22미)","2014-01-10","32000"
"(선)낙지:중국(11미)","2014-01-10","31900"
"(선)낙지:중국(16미)","2014-01-10","35500"
"(선)낙지:중국(21미)","2014-01-10","33000"
"(선)낙지:중국(15미)","2014-01-10","30200"
"(선)낙지:중국(10미)","2014-01-10","29300"
"(냉)낙지:중국(중)","2014-01-10","30000"
"(선)낙지:중국(16미)","2014-01-11","29200"
"(선)낙지:중국(17미)","2014-01-11","28500"
"(선)낙지:중국(9미)","2014-01-11","23300"
"(선)낙지:중국(10미)","2014-01-11","29200"
"(선)낙지:중국(14미)","2014-01-11","30700"
"(선)낙지:중국(22미)","2014-01-11","24000"
"(선)낙지:중국(8미)","2014-01-11","21000"
"(선)낙지:중국(11미)","2014-01-11","27900"
"(선)낙지:중국(7미)","2014-01-11","23600"
"(냉)낙지:중국(3미)","2014-01-11","36200"
"(냉)낙지:베트남(중)","2014-01-11","25000"
"(냉)낙지:중국(중)","2014-01-11","30000"
"(선)낙지:중국(15미)","2014-01-13","35600"
"(선)낙지:중국(10미)","2014-01-13","23000"
"(선)낙지:중국(7미)","2014-01-13","22000"
"(선)낙지:중국(8미)","2014-01-13","21100"
"(선)낙지:중국(11미)","2014-01-13","27000"
"(활)낙지:고흥(중)","2014-01-14","60000"
"(선)낙지:중국(12미)","2014-01-14","25800"
"(선)낙지:중국(8미)","2014-01-14","22300"
"(선)낙지:중국(19미)","2014-01-14","36000"
"(선)낙지:중국(16미)","2014-01-14","35400"
"(선)낙지:중국(11미)","2014-01-14","25900"
"(선)낙지:중국(15미)","2014-01-14","33800"
"(선)낙지:중국(10미)","2014-01-14","26200"
"(선)낙지:중국(7미)","2014-01-14","21800"
"(선)낙지:중국(14미)","2014-01-14","26000"
"(선)낙지:중국(9미)","2014-01-14","22800"
"(선)낙지:중국(21미)","2014-01-15","38000"
"(선)낙지:중국(7미)","2014-01-15","23200"
"(선)낙지:중국(16미)","2014-01-15","36600"
"(선)낙지:중국(12미)","2014-01-15","28700"
"(선)낙지:중국(15미)","2014-01-15","38000"
"(선)낙지:중국(10미)","2014-01-15","29500"
"(선)낙지:중국(11미)","2014-01-15","28700"
"(선)낙지:중국(9미)","2014-01-16","22100"
"(선)낙지:중국(13미)","2014-01-16","29700"
"(선)낙지:중국(26미)","2014-01-16","23000"
"(선)낙지:중국(16미)","2014-01-16","29500"
"(선)낙지:중국(15미)","2014-01-16","31900"
"(선)낙지:중국(11미)","2014-01-16","24500"
"(선)낙지:중국(10미)","2014-01-16","25400"
"(선)낙지:장항(대)","2014-01-16","15000"
"(선)낙지:중국(7미)","2014-01-16","22300"
"(냉)낙지:중국(중)","2014-01-16","26000"
"(선)낙지:중국(16미)","2014-01-17","34700"
"(선)낙지:중국(7미)","2014-01-17","24200"
"(선)낙지:중국(15미)","2014-01-17","32000"
"(선)낙지:중국(21미)","2014-01-17","34000"
"(선)낙지:중국(10미)","2014-01-17","28000"
"(선)낙지:중국(11미)","2014-01-17","28500"
"(선)낙지:중국(12미)","2014-01-18","25200"
"(선)낙지:중국(7미)","2014-01-18","21600"
"(선)낙지:중국(8미)","2014-01-18","22400"
"(선)낙지:중국(16미)","2014-01-18","35600"
"(선)낙지:중국(15미)","2014-01-18","23000"
"(선)낙지:중국(11미)","2014-01-18","24300"
"(선)낙지:중국(14미)","2014-01-18","33400"
"(선)낙지:중국(10미)","2014-01-18","24600"
"(선)낙지:중국(8미)","2014-01-20","24500"
"(선)낙지:중국(11미)","2014-01-20","30100"
"(선)낙지:중국(10미)","2014-01-20","29700"
"(선)낙지:중국(12미)","2014-01-21","31200"
"(선)낙지:중국(8미)","2014-01-21","28500"
"(선)낙지:중국(7미)","2014-01-21","27500"
"(선)낙지:중국(17미)","2014-01-21","31000"
"(선)낙지:중국(13미)","2014-01-21","30500"
"(선)낙지:중국(16미)","2014-01-21","36500"
"(선)낙지:중국(15미)","2014-01-21","34600"
"(선)낙지:중국(11미)","2014-01-21","30700"
"(선)낙지:중국(14미)","2014-01-21","36000"
"(선)낙지:중국(10미)","2014-01-21","30400"
"(냉)낙지:중국(중)","2014-01-21","30000"
"(선)낙지:중국(8미)","2014-01-22","31000"
"(선)낙지:중국(14미)","2014-01-22","40700"
"(선)낙지:중국(16미)","2014-01-22","36000"
"(선)낙지:중국(15미)","2014-01-22","39200"
"(선)낙지:중국(10미)","2014-01-22","36400"
"(선)낙지:중국(5미)","2014-01-22","28000"
"(선)낙지:중국(11미)","2014-01-22","36000"
"(냉)낙지:중국(3미)","2014-01-22","30000"
"(냉)낙지:중국(중)","2014-01-22","26800"
"(선)낙지:중국(12미)","2014-01-23","39300"
"(선)낙지:중국(8미)","2014-01-23","35100"
"(선)낙지:중국(9미)","2014-01-23","35500"
"(선)낙지:중국(14미)","2014-01-23","43200"
"(선)낙지:중국(13미)","2014-01-23","34000"
"(선)낙지:중국(16미)","2014-01-23","42300"
"(선)낙지:중국(11미)","2014-01-23","38800"
"(선)낙지:중국(10미)","2014-01-23","38700"
"(선)낙지:중국(7미)","2014-01-23","33000"
"(선)낙지:중국(15미)","2014-01-23","42200"
"(냉)낙지:중국(중)","2014-01-23","30000"
"(선)낙지:중국(15미)","2014-01-24","44000"
"(선)낙지:중국(16미)","2014-01-24","48800"
"(선)낙지:중국(7미)","2014-01-24","36200"
"(선)낙지:중국(11미)","2014-01-24","42300"
"(선)낙지:중국(10미)","2014-01-24","42000"
"(냉)낙지:중국(3미)","2014-01-24","37200"
"(냉)낙지:중국(중)","2014-01-24","30000"
"(선)낙지:중국(8미)","2014-01-25","35700"
"(선)낙지:중국(30미)","2014-01-25","33000"
"(선)낙지:중국(16미)","2014-01-25","44300"
"(선)낙지:중국(13미)","2014-01-25","39800"
"(선)낙지:중국(7미)","2014-01-25","33800"
"(선)낙지:중국(15미)","2014-01-25","44800"
"(선)낙지:중국(11미)","2014-01-25","40700"
"(선)낙지:중국(5미)","2014-01-25","30700"
"(선)낙지:중국(14미)","2014-01-25","39600"
"(선)낙지:중국(10미)","2014-01-25","41600"
"(선)낙지:중국(18미)","2014-01-25","45000"
"(선)낙지:중국(9미)","2014-01-25","38300"
"(냉)낙지:중국(중)","2014-01-25","33100"
"(선)낙지:중국(8미)","2014-01-27","34000"
"(선)낙지:중국(9미)","2014-01-27","33700"
"(선)낙지:중국(16미)","2014-01-27","45000"
"(선)낙지:중국(10미)","2014-01-27","42000"
"(선)낙지:중국(11미)","2014-01-27","41000"
"(선)낙지:중국(12미)","2014-01-27","39000"
"(선)낙지:중국(10미)","2014-01-28","46400"
"(선)낙지:중국(16미)","2014-01-28","49900"
"(선)낙지:중국(7미)","2014-01-28","42600"
"(선)낙지:중국(32미)","2014-01-28","39000"
"(선)낙지:중국(15미)","2014-01-28","50800"
"(선)낙지:중국(11미)","2014-01-28","47900"
"(선)낙지:중국(20미)","2014-01-28","47000"
"(선)낙지:중국(14미)","2014-01-28","47500"
"(선)낙지:중국(24미)","2014-01-28","49800"
"(선)낙지:중국(17미)","2014-01-28","50400"
"(냉)낙지:중국(4미)","2014-01-28","30000"
"(냉)낙지:중국(중)","2014-01-28","30000"
"(선)낙지:중국(21미)","2014-01-29","41300"
"(선)낙지:중국(15미)","2014-01-29","50500"
"(선)낙지:중국(17미)","2014-01-29","50000"
"(선)낙지:중국(7미)","2014-01-29","39200"
"(선)낙지:중국(16미)","2014-01-29","49500"
"(선)낙지:중국(11미)","2014-01-29","45600"
"(선)낙지:중국(8미)","2014-01-29","40200"
"(선)낙지:중국(27미)","2014-01-29","38000"
"(선)낙지:중국(32미)","2014-01-29","39200"
"(선)낙지:중국(20미)","2014-01-29","27000"
"(선)낙지:중국(31미)","2014-01-29","32000"
"(선)낙지:중국(10미)","2014-01-29","45400"
"(냉)낙지:중국(중)","2014-01-29","28000"
"(냉)낙지:중국(4미)","2014-01-29","32500"
"(냉)낙지:중국(5미)","2014-01-29","31000"
"(선)낙지:중국(8미)","2014-01-30","37500"
"(선)낙지:중국(7미)","2014-01-30","37000"
"(선)낙지:중국(11미)","2014-01-30","50000"
"(선)낙지:중국(18미)","2014-01-30","56000"
"(선)낙지:중국(15미)","2014-01-30","55400"
"(선)낙지:여수(9미)","2014-02-04","42300"
"(선)낙지:중국(16미)","2014-02-05","50000"
"(냉)낙지:중국(300/400)","2014-02-05","30000"
"(냉)낙지:중국(8미)","2014-02-05","25000"
"(냉)낙지:중국(4미)","2014-02-06","31400"
"(냉)낙지:중국(3미)","2014-02-06","33200"
"(냉)낙지:중국(6미)","2014-02-06","29900"
"(선)낙지:중국(19미)","2014-02-07","46000"
"(선)낙지:중국(17미)","2014-02-07","54100"
"(선)낙지:중국(12미)","2014-02-07","48000"
"(선)낙지:중국(15미)","2014-02-07","48000"
"(선)낙지:중국(10미)","2014-02-07","46300"
"(냉)낙지:중국(4미)","2014-02-07","30800"
"(냉)낙지:중국(3미)","2014-02-07","35500"
"(선)낙지:중국(12미)","2014-02-08","46600"
"(선)낙지:중국(8미)","2014-02-08","42000"
"(선)낙지:중국(22미)","2014-02-08","48000"
"(선)낙지:중국(7미)","2014-02-08","44600"
"(선)낙지:중국(16미)","2014-02-08","50900"
"(선)낙지:중국(23미)","2014-02-08","47200"
"(선)낙지:중국(11미)","2014-02-08","47000"
"(선)낙지:중국(15미)","2014-02-08","50400"
"(선)낙지:중국(20미)","2014-02-08","48100"
"(선)낙지:중국(31미)","2014-02-08","39000"
"(선)낙지:중국(10미)","2014-02-08","47100"
"(냉)낙지:중국(4미)","2014-02-08","32600"
"(선)낙지:중국(7미)","2014-02-11","44500"
"(선)낙지:중국(21미)","2014-02-11","46000"
"(선)낙지:중국(15미)","2014-02-11","56100"
"(선)낙지:중국(10미)","2014-02-11","49800"
"(선)낙지:중국(18미)","2014-02-11","55500"
"(선)낙지:중국(14미)","2014-02-11","53100"
"(선)낙지:중국(11미)","2014-02-11","49000"
"(냉)낙지:중국(300/400)","2014-02-11","35700"
"(냉)낙지:중국(200/300)","2014-02-12","30000"
"(냉)낙지:중국(대)","2014-02-12","17000"
"(냉)낙지:중국(대)","2014-02-12","30000"
"(냉)낙지:중국(5미)","2014-02-12","31000"
"(냉)낙지:중국(3미)","2014-02-12","35700"
"(냉)낙지:중국(6미)","2014-02-12","30000"
"(냉)낙지:중국(150/200)","2014-02-12","25000"
"(선)낙지:중국(13미)","2014-02-13","52200"
"(선)낙지:중국(14미)","2014-02-13","45200"
"(선)낙지:중국(6미)","2014-02-13","32000"
"(선)낙지:중국(16미)","2014-02-13","60000"
"(선)낙지:중국(10미)","2014-02-13","53000"
"(냉)낙지:중국(대)","2014-02-13","30000"
"(냉)낙지:중국(중)","2014-02-13","30000"
"(선)낙지:중국(11미)","2014-02-14","45300"
"(선)낙지:중국(7미)","2014-02-14","36000"
"(선)낙지:중국(17미)","2014-02-14","53100"
"(선)낙지:중국(15미)","2014-02-14","50000"
"(선)낙지:중국(10미)","2014-02-14","44000"
"(선)낙지:중국(8미)","2014-02-14","38000"
"(냉)낙지:중국(대)","2014-02-14","30000"
"(선)낙지:중국(11미)","2014-02-15","40200"
"(선)낙지:중국(7미)","2014-02-15","36000"
"(선)낙지:중국(23미)","2014-02-15","44500"
"(선)낙지:중국(15미)","2014-02-15","48600"
"(선)낙지:중국(16미)","2014-02-15","44800"
"(선)낙지:중국(14미)","2014-02-15","41900"
"(선)낙지:중국(10미)","2014-02-15","40000"
"(선)낙지:중국(9미)","2014-02-15","35000"
"(냉)낙지:중국(150/200)","2014-02-15","25000"
"(냉)낙지:중국(대)","2014-02-15","30000"
"(냉)낙지:중국(300/400)","2014-02-15","30000"
"(활)낙지:진도(중)","2014-02-18","6000"
"(선)낙지:중국(12미)","2014-02-18","30500"
"(선)낙지:중국(8미)","2014-02-18","28000"
"(선)낙지:중국(7미)","2014-02-18","28500"
"(선)낙지:중국(17미)","2014-02-18","36000"
"(선)낙지:중국(16미)","2014-02-18","41800"
"(선)낙지:중국(22미)","2014-02-18","30500"
"(선)낙지:중국(15미)","2014-02-18","35000"
"(선)낙지:중국(11미)","2014-02-18","34200"
"(선)낙지:중국(14미)","2014-02-18","36400"
"(선)낙지:중국(9미)","2014-02-18","29500"
"(냉)낙지:중국(대)","2014-02-18","30000"
"(냉)낙지:중국(4미)","2014-02-18","33600"
"(선)낙지:중국(10미)","2014-02-19","37200"
"(선)낙지:중국(7미)","2014-02-19","31000"
"(냉)낙지:중국(대)","2014-02-19","30000"
"(선)낙지:중국(16미)","2014-02-20","33000"
"(선)낙지:중국(20미)","2014-02-20","28000"
"(선)낙지:중국(15미)","2014-02-20","28600"
"(선)낙지:중국(17미)","2014-02-20","28000"
"(선)낙지:중국(10미)","2014-02-20","29000"
"(냉)낙지:중국(대)","2014-02-20","30000"
"(선)낙지:중국(8미)","2014-02-21","30000"
"(선)낙지:중국(26미)","2014-02-21","31000"
"(선)낙지:중국(22미)","2014-02-21","32000"
"(선)낙지:중국(16미)","2014-02-21","39600"
"(선)낙지:중국(11미)","2014-02-21","38400"
"(선)낙지:중국(21미)","2014-02-21","35500"
"(냉)낙지:중국(대)","2014-02-21","30000"
"(냉)낙지:중국(4미)","2014-02-21","33100"
"(냉)낙지:중국(5미)","2014-02-21","31000"
"(선)낙지:중국(8미)","2014-02-22","30500"
"(선)낙지:중국(12미)","2014-02-22","37700"
"(선)낙지:중국(11미)","2014-02-22","32600"
"(선)낙지:중국(15미)","2014-02-22","30000"
"(선)낙지:중국(14미)","2014-02-22","33000"
"(선)낙지:중국(9미)","2014-02-22","30000"
"(냉)낙지:중국(대)","2014-02-22","30000"
"(선)낙지:중국(15미)","2014-02-25","36300"
"(선)낙지:중국(16미)","2014-02-25","38700"
"(선)낙지:중국(9미)","2014-02-25","35800"
"(선)낙지:중국(6미)","2014-02-25","31200"
"(선)낙지:중국(12미)","2014-02-25","38200"
"(선)낙지:중국(11미)","2014-02-25","36100"
"(선)낙지:중국(10미)","2014-02-25","39000"
"(냉)낙지:중국(3미)","2014-02-25","37300"
"(냉)낙지:중국(대)","2014-02-25","30000"
"(냉)낙지:중국(200/300)","2014-02-26","35000"
"(냉)낙지:중국(300/400)","2014-02-26","30000"
"(냉)낙지:중국(6미)","2014-02-26","29200"
"(선)낙지:중국(16미)","2014-02-27","52600"
"(선)낙지:중국(24미)","2014-02-27","46100"
"(선)낙지:중국(10미)","2014-02-27","46100"
"(선)낙지:중국(11미)","2014-02-27","46700"
"(냉)낙지:중국(대)","2014-02-27","30000"
"(선)낙지:중국(12미)","2014-02-28","42200"
"(선)낙지:중국(7미)","2014-02-28","37100"
"(선)낙지:중국(16미)","2014-02-28","45200"
"(선)낙지:중국(23미)","2014-02-28","41100"
"(선)낙지:중국(15미)","2014-02-28","42200"
"(선)낙지:중국(21미)","2014-02-28","33800"
"(선)낙지:중국(11미)","2014-02-28","41700"
"(선)낙지:중국(30미)","2014-02-28","28000"
"(선)낙지:중국(33미)","2014-02-28","25000"
"(냉)낙지:중국(대)","2014-02-28","30000"
"(선)낙지:중국(16미)","2014-03-01","47400"
"(선)낙지:중국(17미)","2014-03-01","45100"
"(선)낙지:중국(12미)","2014-03-01","32000"
"(선)낙지:중국(10미)","2014-03-01","43600"
"(선)낙지:중국(15미)","2014-03-01","43700"
"(선)낙지:중국(27미)","2014-03-01","34200"
"(선)낙지:중국(23미)","2014-03-01","41900"
"(선)낙지:중국(11미)","2014-03-01","41800"
"(선)낙지:중국(7미)","2014-03-01","35000"
"(냉)낙지:중국(대)","2014-03-01","30000"
"(냉)낙지:중국(3미)","2014-03-01","37200"
"(선)낙지:중국(15미)","2014-03-04","53500"
"(선)낙지:중국(12미)","2014-03-04","49100"
"(선)낙지:중국(8미)","2014-03-04","41200"
"(선)낙지:중국(18미)","2014-03-04","55000"
"(선)낙지:중국(20미)","2014-03-04","46200"
"(선)낙지:중국(24미)","2014-03-04","42000"
"(선)낙지:중국(14미)","2014-03-04","54000"
"(선)낙지:중국(10미)","2014-03-04","46200"
"(냉)낙지:중국(대)","2014-03-04","30000"
"(선)낙지:중국(12미)","2014-03-05","51800"
"(선)낙지:중국(7미)","2014-03-05","41000"
"(선)낙지:중국(16미)","2014-03-05","55700"
"(선)낙지:중국(11미)","2014-03-05","52300"
"(냉)낙지:중국(200/300)","2014-03-05","34100"
"(냉)낙지:중국(대)","2014-03-05","30000"
"(냉)낙지:중국(6미)","2014-03-05","29200"
"(활)낙지:진도(중)","2014-03-06","7000"
"(선)낙지:중국(17미)","2014-03-06","55900"
"(선)낙지:중국(13미)","2014-03-06","48300"
"(선)낙지:중국(20미)","2014-03-06","17000"
"(선)낙지:중국(11미)","2014-03-06","51100"
"(선)낙지:중국(15미)","2014-03-06","17000"
"(냉)낙지:중국(5미)","2014-03-06","31000"
"(냉)낙지:중국(대)","2014-03-06","30000"
"(냉)낙지:중국(대)","2014-03-07","30000"
"(선)낙지:중국(12미)","2014-03-08","52000"
"(선)낙지:중국(17미)","2014-03-08","55800"
"(선)낙지:중국(8미)","2014-03-08","41000"
"(선)낙지:중국(7미)","2014-03-08","45000"
"(선)낙지:중국(14미)","2014-03-08","56600"
"(선)낙지:중국(10미)","2014-03-08","52000"
"(냉)낙지:중국(대)","2014-03-08","30000"
"(냉)낙지:중국(6미)","2014-03-08","29400"
"(냉)낙지:중국(대)","2014-03-10","30000"
"(선)낙지:중국(14미)","2014-03-11","50000"
"(선)낙지:중국(20미)","2014-03-11","47000"
"(선)낙지:중국(11미)","2014-03-11","46400"
"(선)낙지:중국(7미)","2014-03-11","37300"
"(선)낙지:중국(8미)","2014-03-11","36200"
"(선)낙지:중국(16미)","2014-03-11","53500"
"(선)낙지:중국(17미)","2014-03-11","54100"
"(선)낙지:중국(10미)","2014-03-11","45000"
"(냉)낙지:중국(4미)","2014-03-11","34100"
"(냉)낙지:중국(300/400)","2014-03-11","30000"
"(냉)낙지:중국(200/300)","2014-03-11","30000"
"(냉)낙지:중국(대)","2014-03-11","10000"
"(냉)낙지:중국(대)","2014-03-11","30000"
"(선)낙지:중국(7미)","2014-03-12","42000"
"(선)낙지:중국(15미)","2014-03-12","56800"
"(선)낙지:중국(21미)","2014-03-12","50000"
"(선)낙지:중국(10미)","2014-03-12","53100"
"(선)낙지:중국(16미)","2014-03-12","56100"
"(선)낙지:중국(11미)","2014-03-12","52400"
"(냉)낙지:중국(300/400)","2014-03-12","30000"
"(선)낙지:중국(8미)","2014-03-13","37300"
"(선)낙지:중국(13미)","2014-03-13","41300"
"(선)낙지:중국(9미)","2014-03-13","37200"
"(선)낙지:중국(16미)","2014-03-13","45400"
"(선)낙지:중국(11미)","2014-03-13","42100"
"(선)낙지:중국(18미)","2014-03-13","39700"
"(선)낙지:중국(10미)","2014-03-13","37500"
"(선)낙지:중국(15미)","2014-03-13","44200"
"(선)낙지:중국(21미)","2014-03-13","41000"
"(선)낙지:중국(7미)","2014-03-13","37100"
"(냉)낙지:중국(300/400)","2014-03-13","30000"
"(냉)낙지:중국(대)","2014-03-13","30000"
"(선)낙지:중국(11미)","2014-03-14","49600"
"(선)낙지:중국(16미)","2014-03-14","53400"
"(선)낙지:중국(8미)","2014-03-14","43500"
"(선)낙지:중국(25미)","2014-03-14","37000"
"(선)낙지:중국(19미)","2014-03-14","40000"
"(선)낙지:중국(15미)","2014-03-14","49300"
"(선)낙지:중국(10미)","2014-03-14","48000"
"(냉)낙지:중국(대)","2014-03-14","30000"
"(선)낙지:중국(9미)","2014-03-15","36200"
"(선)낙지:중국(17미)","2014-03-15","41500"
"(선)낙지:중국(7미)","2014-03-15","35100"
"(선)낙지:중국(16미)","2014-03-15","42000"
"(선)낙지:중국(22미)","2014-03-15","28500"
"(선)낙지:중국(26미)","2014-03-15","34200"
"(선)낙지:중국(23미)","2014-03-15","38000"
"(선)낙지:중국(4미)","2014-03-15","22000"
"(선)낙지:중국(10미)","2014-03-15","39100"
"(선)낙지:중국(14미)","2014-03-15","38900"
"(선)낙지:중국(21미)","2014-03-15","38300"
"(선)낙지:중국(15미)","2014-03-15","42400"
"(냉)낙지:중국(대)","2014-03-15","30000"
"(냉)낙지:중국(3미)","2014-03-15","35100"
"(냉)낙지:중국(대)","2014-03-17","30000"
"(활)낙지:화성(20미)","2014-03-18","106000"
"(선)낙지:중국(17미)","2014-03-18","40000"
"(선)낙지:중국(8미)","2014-03-18","30600"
"(선)낙지:중국(22미)","2014-03-18","33000"
"(선)낙지:중국(7미)","2014-03-18","30000"
"(선)낙지:중국(16미)","2014-03-18","40200"
"(선)낙지:중국(32미)","2014-03-18","25000"
"(선)낙지:중국(15미)","2014-03-18","31000"
"(선)낙지:중국(11미)","2014-03-18","34500"
"(선)낙지:중국(14미)","2014-03-18","38400"
"(선)낙지:중국(24미)","2014-03-18","34100"
"(선)낙지:중국(10미)","2014-03-18","33500"
"(냉)낙지:중국(대)","2014-03-18","30000"
"(냉)낙지:중국(4미)","2014-03-18","34100"
"(선)낙지:중국(11미)","2014-03-19","37600"
"(선)낙지:중국(17미)","2014-03-19","41400"
"(선)낙지:중국(16미)","2014-03-19","37400"
"(선)낙지:중국(23미)","2014-03-19","32500"
"(선)낙지:중국(15미)","2014-03-19","40000"
"(선)낙지:중국(7미)","2014-03-19","30400"
"(선)낙지:중국(10미)","2014-03-19","37500"
"(냉)낙지:중국(대)","2014-03-19","30000"
"(냉)낙지:중국(4미)","2014-03-19","35200"
"(선)낙지:중국(12미)","2014-03-20","38100"
"(선)낙지:중국(8미)","2014-03-20","31500"
"(선)낙지:중국(16미)","2014-03-20","45100"
"(선)낙지:중국(7미)","2014-03-20","30500"
"(선)낙지:중국(11미)","2014-03-20","39800"
"(냉)낙지:중국(4미)","2014-03-20","35200"
"(냉)낙지:중국(대)","2014-03-20","30000"
"(활)낙지:인천(30미)","2014-03-21","135000"
"(선)낙지:중국(11미)","2014-03-21","38000"
"(선)낙지:중국(17미)","2014-03-21","40900"
"(선)낙지:중국(16미)","2014-03-21","41700"
"(선)낙지:중국(7미)","2014-03-21","28600"
"(선)낙지:중국(23미)","2014-03-21","35000"
"(선)낙지:중국(26미)","2014-03-21","29000"
"(선)낙지:중국(10미)","2014-03-21","37900"
"(선)낙지:중국(8미)","2014-03-21","29900"
"(냉)낙지:중국(대)","2014-03-21","30000"
"(냉)낙지:중국(4미)","2014-03-21","30000"
"(선)낙지:중국(8미)","2014-03-22","28000"
"(선)낙지:중국(17미)","2014-03-22","33800"
"(선)낙지:중국(16미)","2014-03-22","34500"
"(선)낙지:중국(7미)","2014-03-22","27400"
"(선)낙지:중국(27미)","2014-03-22","27600"
"(선)낙지:중국(32미)","2014-03-22","25000"
"(선)낙지:중국(12미)","2014-03-22","29900"
"(선)낙지:중국(11미)","2014-03-22","30900"
"(선)낙지:중국(13미)","2014-03-22","32600"
"(선)낙지:중국(15미)","2014-03-22","34400"
"(선)낙지:중국(10미)","2014-03-22","30700"
"(선)낙지:중국(18미)","2014-03-22","33400"
"(냉)낙지:중국(4미)","2014-03-22","28000"
"(냉)낙지:중국(3미)","2014-03-22","28000"
"(냉)낙지:중국(대)","2014-03-22","30000"
"(선)낙지:중국(16미)","2014-03-24","40000"
"(선)낙지:중국(12미)","2014-03-24","31400"
"(냉)낙지:중국(중)","2014-03-24","30000"
"(선)낙지:중국(8미)","2014-03-25","27100"
"(선)낙지:중국(26미)","2014-03-25","26000"
"(선)낙지:중국(25미)","2014-03-25","32200"
"(선)낙지:중국(17미)","2014-03-25","35200"
"(선)낙지:중국(16미)","2014-03-25","35000"
"(선)낙지:중국(7미)","2014-03-25","27400"
"(선)낙지:중국(32미)","2014-03-25","28300"
"(선)낙지:중국(15미)","2014-03-25","35300"
"(선)낙지:중국(11미)","2014-03-25","31800"
"(선)낙지:중국(14미)","2014-03-25","30900"
"(선)낙지:중국(24미)","2014-03-25","30000"
"(선)낙지:중국(10미)","2014-03-25","32100"
"(선)낙지:중국(18미)","2014-03-25","35400"
"(선)낙지:중국(9미)","2014-03-25","28000"
"(냉)낙지:중국(중)","2014-03-25","30000"
"(선)낙지:중국(8미)","2014-03-26","26800"
"(선)낙지:중국(16미)","2014-03-26","39300"
"(선)낙지:중국(7미)","2014-03-26","27400"
"(선)낙지:중국(15미)","2014-03-26","34100"
"(선)낙지:중국(5미)","2014-03-26","23500"
"(선)낙지:중국(11미)","2014-03-26","34700"
"(선)낙지:중국(10미)","2014-03-26","33300"
"(선)낙지:중국(12미)","2014-03-26","35800"
"(선)낙지:중국(13미)","2014-03-26","35100"
